YEAR,TEAM NO,TEAM,SEED,ROUND,TR RANK,TR RATING,V 1-25 WINS,V 1-25 LOSS,V 26-50 WINS,V 26-50 LOSS,V 51-100 WINS,V 51-100 LOSS,HI,LO,LAST
2010,163,Notre Dame,6,64,52,19,1,1,1,0,4,0,1,116,52
2010,162,Oakland,14,64,107,12.5,0,0,0,0,1,0,1,333,107
2010,161,Ohio,14,32,96,13.8,0,0,1,0,1,1,1,117,96
2010,160,Ohio St.,2,16,7,27.6,2,1,1,0,3,0,1,85,6
2010,159,Oklahoma St.,7,64,32,21.9,2,1,1,0,4,0,1,116,32
2010,158,Old Dominion,11,32,41,21.1,0,0,2,0,1,0,1,160,41
2010,157,Pittsburgh,3,32,40,21.2,2,0,1,1,3,0,1,141,40
2010,156,Purdue,4,16,17,25.9,3,1,1,1,2,0,1,54,17
2010,155,Richmond,7,64,66,17,0,0,2,0,2,1,1,130,66
2010,154,Robert Morris,15,64,227,3.6,0,0,0,0,1,1,1,324,227
2010,153,Saint Mary's,10,16,28,22.1,0,1,1,1,1,0,1,44,28
2010,152,Sam Houston St.,14,64,69,16.8,0,0,0,0,0,0,1,129,69
2010,151,San Diego St.,11,64,26,22.4,0,1,2,0,1,0,1,116,26
2010,150,Siena,13,64,76,16.2,0,0,0,0,0,0,1,200,76
2010,149,Syracuse,1,16,10,27.2,2,0,2,2,3,0,1,18,10
2010,148,Temple,5,64,53,18.9,2,1,1,0,2,0,1,252,53
2010,147,Tennessee,6,8,16,26.2,2,1,0,0,6,0,1,22,16
2010,146,Texas,8,64,3,29.6,0,2,3,0,5,0,1,160,3
2010,145,Texas A&M,5,32,31,22,2,1,1,0,4,0,1,97,31
2010,144,UC Santa Barbara,15,64,147,9.3,0,0,0,1,0,0,1,221,147
2010,143,UNLV,8,64,47,19.7,1,1,2,1,1,0,1,116,47
2010,142,Utah St.,12,64,18,25.4,1,0,0,1,3,0,1,271,18
2010,141,UTEP,12,64,62,17.6,0,1,1,0,2,0,1,128,62
2010,140,Vanderbilt,4,64,23,23.5,2,1,0,0,3,1,1,178,23
2010,139,Vermont,16,64,174,7.9,0,0,0,0,0,0,1,308,174
2010,138,Villanova,2,32,22,23.7,0,1,2,0,3,1,1,73,22
2010,137,Wake Forest,9,32,43,20.6,4,0,1,0,4,1,1,111,43
2010,136,Washington,11,16,15,26.4,1,0,3,0,4,1,1,61,15
2010,135,West Virginia,2,4,19,24.9,1,2,4,0,3,0,1,160,20
2010,134,Winthrop,16,68,224,3.9,0,0,0,0,1,1,1,313,224
2010,133,Wisconsin,4,32,11,27.1,3,0,2,0,2,1,1,160,11
2010,132,Wofford,13,64,118,11.3,0,0,0,0,1,0,1,230,118
2010,131,Xavier,6,16,12,26.9,0,0,1,0,5,0,1,42,12
2009,130,Akron,13,64,103,11.6,0,0,0,0,2,1,1,160,103
2009,129,Alabama St.,16,68,248,1.7,0,0,0,0,0,0,1,321,248
2009,128,American,14,64,151,8.1,0,0,0,0,0,0,1,198,151
2009,127,Arizona,12,16,28,20.4,4,0,4,3,1,0,1,168,28
2009,126,Arizona St.,6,32,36,19.3,1,1,3,1,1,1,1,246,36
2009,125,Binghamton,15,64,204,4,0,0,0,0,0,0,1,248,204
2009,124,Boston College,7,64,87,13.5,1,2,0,1,5,0,1,102,87
2009,123,Butler,9,64,60,16.5,0,0,2,0,2,0,1,205,60
2009,122,BYU,8,64,30,20.2,2,1,1,0,0,1,1,107,30
2009,121,Cal St. Northridge,15,64,102,11.8,0,0,0,0,0,0,1,226,102
2009,120,California,7,64,31,20.2,1,1,4,0,1,0,1,97,31
2009,119,Chattanooga,16,64,170,6.8,0,0,0,0,1,1,1,268,170
2009,118,Clemson,7,64,13,23.9,1,1,0,0,2,2,1,25,13
2009,117,Cleveland St.,13,32,59,16.6,0,1,1,0,1,1,1,208,59
2009,116,Connecticut,1,4,11,24.7,2,1,1,1,2,0,1,34,11
2009,115,Cornell,14,64,84,13.8,0,0,0,0,0,0,1,242,84
2009,114,Dayton,11,32,73,14.9,0,0,1,0,3,0,1,220,73
2009,113,Duke,2,16,4,28.8,1,1,2,0,6,0,1,29,4
2009,112,East Tennessee St.,16,64,88,13.4,0,0,0,0,1,1,1,222,88
2009,111,Florida St.,5,64,64,16.2,1,3,2,0,2,0,1,237,64
2009,110,Gonzaga,4,16,8,26.3,0,1,1,0,1,0,1,97,8
2009,109,Illinois,5,64,29,20.4,1,2,3,0,2,1,1,108,29
2009,108,Kansas,3,16,10,25.7,5,0,1,0,4,0,1,145,10
2009,107,Louisville,1,8,5,27.7,3,1,3,0,3,1,1,241,5
2009,106,LSU,8,32,44,18.2,0,0,1,1,6,1,1,167,44
2009,105,Marquette,6,32,23,21.4,2,2,2,0,1,0,1,101,23
2009,104,Maryland,10,32,54,16.9,1,2,1,0,2,1,1,71,54
2009,103,Memphis,2,16,3,29,0,1,2,0,2,0,1,97,3
2009,102,Michigan,10,32,51,17.6,2,1,2,2,3,0,1,110,51
2009,101,Michigan St.,2,2,15,22.5,2,1,4,0,3,2,1,145,15
2009,100,Minnesota,10,64,42,18.5,0,2,4,0,3,1,1,135,42
2009,99,Mississippi St.,13,64,69,15.3,0,0,2,1,3,2,1,119,70
2009,98,Missouri,3,8,1,30.5,3,0,2,0,3,0,1,100,1
2009,97,Morehead St.,16,64,96,12.6,0,0,0,0,1,0,1,284,96
2009,96,Morgan St.,15,64,242,1.9,0,0,0,0,0,0,1,304,242
2009,95,North Carolina,1,1,2,29.7,2,0,2,0,3,1,1,97,2
2009,94,North Dakota St.,14,64,37,19.1,0,0,0,0,2,0,1,187,37
2009,93,Northern Iowa,12,64,114,10.8,0,0,0,0,1,1,1,238,114
2009,92,Ohio St.,8,64,50,17.6,1,2,1,1,5,0,1,222,50
2009,91,Oklahoma,2,8,19,21.9,3,1,2,0,4,0,1,59,19
2009,90,Oklahoma St.,8,32,16,22.2,2,2,1,0,3,0,1,71,16
2009,89,Pittsburgh,1,8,6,27.6,4,0,1,0,4,0,1,61,6
2009,88,Portland St.,13,64,123,10.3,0,0,0,0,0,0,1,203,123
2009,87,Purdue,5,16,14,23.3,1,1,2,1,4,1,1,34,14
2009,86,Radford,16,64,179,6.3,0,0,0,0,0,0,1,267,179
2009,85,Robert Morris,15,64,206,3.8,0,0,0,0,0,0,1,324,206
2009,84,Siena,9,32,67,15.3,0,0,0,0,2,0,1,168,67
2009,83,Stephen F. Austin,14,64,56,16.6,0,0,0,0,1,0,1,63,56
2009,82,Syracuse,3,16,21,21.8,1,2,2,0,3,1,1,145,21
2009,81,Temple,11,64,55,16.7,0,0,1,0,1,1,1,307,55
2009,80,Tennessee,9,64,33,20,1,2,1,2,5,0,1,97,33
2009,79,Texas,7,32,25,21.1,3,3,1,0,2,0,1,62,25
2009,78,Texas A&M,9,32,61,16.4,3,2,2,0,3,0,1,145,61
2009,77,UCLA,6,32,7,27.6,1,0,5,1,1,1,1,87,7
2009,76,USC,10,32,39,18.8,0,2,5,0,3,0,1,97,39
2009,75,Utah,5,64,24,21.2,2,0,4,1,1,0,1,178,24
2009,74,Utah St.,11,64,53,17.1,1,0,0,0,1,0,1,124,53
2009,73,VCU,11,64,79,14.2,0,0,0,0,1,0,1,145,79
2009,72,Villanova,3,4,17,22.1,2,1,0,1,4,0,1,64,17
2009,71,Wake Forest,4,64,12,24,3,0,1,0,3,1,1,33,12
2009,70,Washington,4,32,18,22,2,0,4,1,2,0,1,187,18
2009,69,West Virginia,6,64,9,26.1,1,3,1,0,3,0,1,97,9
2009,68,Western Kentucky,12,32,106,11.4,0,0,0,0,0,0,1,216,106
2009,67,Wisconsin,12,32,40,18.8,0,2,3,1,4,0,1,145,40
2009,66,Xavier,4,16,27,20.5,0,0,0,0,5,1,1,67,27
2008,65,American,15,64,262,0.3,0,0,0,0,0,0,79,325,262
2008,64,Arizona,10,64,50,18.5,1,2,1,2,2,2,32,137,50
2008,63,Arkansas,9,32,30,20.7,0,0,5,0,2,0,19,63,30
2008,62,Austin Peay,15,64,161,7.5,0,0,0,0,0,1,53,221,161
2008,61,Baylor,11,64,64,16.8,1,2,3,2,0,0,47,104,64
2008,60,Belmont,15,64,135,9.8,0,0,0,0,0,0,32,264,135
2008,59,Boise St.,14,64,169,6.8,0,0,1,1,1,2,75,194,169
2008,58,Butler,7,32,31,20.7,0,0,1,1,4,0,3,178,32
2008,57,BYU,8,64,32,20.7,1,0,1,0,2,0,29,178,31
2008,56,Cal St. Fullerton,14,64,105,12.8,0,0,0,0,0,1,53,178,105
2008,55,Clemson,5,64,25,21.7,0,1,1,0,6,1,2,137,25
2008,54,Connecticut,4,64,19,23.2,5,0,0,0,1,1,18,89,20
2008,53,Coppin St.,16,68,326,-7.6,0,0,0,0,0,0,79,341,326
2008,52,Cornell,14,64,137,9.6,0,0,0,0,0,0,79,233,137
2008,51,Davidson,10,8,24,22,0,0,0,0,1,0,1,29,24
2008,50,Drake,5,64,34,20.4,0,0,1,0,5,0,15,178,35
2008,49,Duke,2,32,2,30.8,2,1,0,0,5,0,1,5,2
2008,48,George Mason,12,64,58,17.2,0,0,0,0,1,0,35,153,58
2008,47,Georgetown,2,32,15,24,3,0,1,0,1,0,8,84,15
2008,46,Georgia,14,64,98,13.6,0,1,1,3,3,1,7,147,98
2008,45,Gonzaga,7,64,13,24.4,0,0,1,1,3,0,4,79,14
2008,44,Indiana,8,64,14,24.4,1,2,1,0,5,0,4,137,13
2008,43,Kansas,1,1,1,34.2,1,0,5,0,2,0,1,44,1
2008,42,Kansas St.,11,32,8,27.1,2,1,3,1,1,0,4,114,8
2008,41,Kent St.,9,64,83,14.7,0,0,0,0,5,0,37,178,83
2008,40,Kentucky,11,64,59,17.1,1,2,4,0,1,0,55,160,59
2008,39,Louisville,3,8,23,22,4,0,1,0,3,1,19,221,23
2008,38,Marquette,6,32,12,24.7,2,2,0,0,2,0,7,108,12
2008,37,Memphis,1,2,4,29.1,2,1,4,0,4,0,2,51,4
2008,36,Miami FL,7,32,57,17.3,2,1,0,0,3,1,11,91,57
2008,35,Michigan St.,5,16,11,24.9,2,0,1,0,3,0,10,137,11
2008,34,Mississippi St.,8,32,49,18.6,0,2,3,0,2,2,13,86,49
2008,33,Mississippi Valley St.,16,64,316,-5.3,0,0,0,0,0,0,79,323,316
2008,32,Mount St. Mary's,16,64,243,1.7,0,0,0,0,0,0,79,334,243
2008,31,North Carolina,1,4,3,30.1,1,1,1,0,4,1,1,221,3
2008,30,Notre Dame,5,32,21,22.3,5,0,1,0,1,0,14,137,21
2008,29,Oklahoma,6,32,35,20.4,2,2,5,0,1,0,22,51,34
2008,28,Oral Roberts,13,64,73,15.7,0,0,1,1,2,0,36,154,73
2008,27,Oregon,9,64,40,19.1,1,1,2,1,3,1,18,79,40
2008,26,Pittsburgh,4,32,22,22.3,2,1,1,0,2,0,8,44,22
2008,25,Portland St.,16,64,166,7.1,0,0,0,0,0,0,28,238,166
2008,24,Purdue,6,32,76,15.4,2,0,1,0,3,0,72,213,76
2008,23,Saint Joseph's,11,64,91,13.9,1,1,0,0,2,1,68,264,91
2008,22,Saint Mary's,10,64,29,20.9,1,0,2,0,0,1,17,76,29
2008,21,San Diego,13,32,136,9.8,1,1,2,1,0,0,79,235,136
2008,20,Siena,13,32,129,10.2,1,0,0,0,0,1,10,221,129
2008,19,South Alabama,10,64,112,12.2,0,0,1,0,3,0,34,202,112
2008,18,Stanford,3,16,18,23.4,0,1,4,0,3,0,5,23,18
2008,17,Temple,12,64,86,14.4,1,1,0,0,5,2,74,273,86
2008,16,Tennessee,2,16,5,28.8,0,0,5,0,3,0,4,70,5
2008,15,Texas,2,8,16,23.7,2,1,5,0,2,0,10,137,16
2008,14,Texas A&M,9,32,20,23.2,1,1,2,2,1,1,14,71,19
2008,13,UCLA,1,4,7,27.3,1,1,4,0,2,1,5,31,7
2008,12,UMBC,15,64,189,5.6,0,0,0,0,0,0,79,325,189
2008,11,UNLV,8,32,45,18.9,1,1,2,1,4,0,38,132,45
2008,10,USC,6,64,66,16.8,1,2,3,2,2,0,63,337,66
2008,9,UT Arlington,16,64,168,6.9,0,0,0,0,0,0,54,171,168
2008,8,Vanderbilt,4,64,43,18.9,1,0,2,0,5,0,39,95,44
2008,7,Villanova,12,16,80,14.8,3,2,0,1,0,0,38,151,80
2008,6,Washington St.,4,16,28,21,0,2,2,1,2,1,15,65,28
2008,5,West Virginia,7,16,9,26.7,2,1,1,0,2,0,2,210,9
2008,4,Western Kentucky,12,16,67,16.6,0,0,1,0,0,0,14,78,67
2008,3,Winthrop,13,64,106,12.8,0,1,0,0,2,1,72,185,106
2008,2,Wisconsin,3,16,10,25,2,1,0,0,3,1,4,79,10
2008,1,Xavier,3,8,6,27.3,1,1,1,0,4,0,4,79,6
